cell,path,key,timestamp,exit_status,returncode,e2e_latency_s,n_calls,resolved,compression_events
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-12276/structured-summarize-partial/run_2/trajectory.json,django__django-12276__structured-summarize-partial__r2,2026-09-07T22:31:11.048809,Submitted,0,380.13,51,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-12276/structured-summarize-partial/run_1/trajectory.json,django__django-12276__structured-summarize-partial__r1,2026-09-07T22:34:10.446434,Submitted,0,574.78,72,True,2
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-19040/structured-summarize-partial/run_3/trajectory.json,sympy__sympy-19040__structured-summarize-partial__r3,2026-09-07T23:39:26.677372,,-1,1500.01,102,,6
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-14710/structured-summarize-partial/run_3/trajectory.json,scikit-learn__scikit-learn-14710__structured-summarize-partial__r3,2026-09-07T23:50:07.478865,Submitted,0,688.58,90,False,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-14710/structured-summarize-partial/run_1/trajectory.json,scikit-learn__scikit-learn-14710__structured-summarize-partial__r1,2026-09-07T23:45:05.280345,Submitted,0,502.96,45,,2
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-24066/structured-summarize-partial/run_2/trajectory.json,sympy__sympy-24066__structured-summarize-partial__r2,2026-09-07T22:21:29.883336,Submitted,0,434.84,44,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-24066/structured-summarize-partial/run_1/trajectory.json,sympy__sympy-24066__structured-summarize-partial__r1,2026-09-07T22:22:50.360980,Submitted,0,515.32,53,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-15741/structured-summarize-partial/run_3/trajectory.json,django__django-15741__structured-summarize-partial__r3,2026-09-07T22:54:54.398190,Submitted,0,351.43,45,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-13012/structured-summarize-partial/run_2/trajectory.json,django__django-13012__structured-summarize-partial__r2,2026-09-07T22:07:16.584455,Submitted,0,1081.56,103,True,2
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-13142/structured-summarize-partial/run_3/trajectory.json,scikit-learn__scikit-learn-13142__structured-summarize-partial__r3,2026-09-07T23:39:12.704397,Submitted,0,561.04,31,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-13142/structured-summarize-partial/run_2/trajectory.json,scikit-learn__scikit-learn-13142__structured-summarize-partial__r2,2026-09-07T23:34:22.493989,Submitted,0,280.93,35,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-13142/structured-summarize-partial/run_1/trajectory.json,scikit-learn__scikit-learn-13142__structured-summarize-partial__r1,2026-09-07T23:36:20.839872,Submitted,0,451.36,60,False,2
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-12973/structured-summarize-partial/run_2/trajectory.json,scikit-learn__scikit-learn-12973__structured-summarize-partial__r2,2026-09-07T23:29:41.558536,Submitted,0,306.28,47,False,2
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-12973/structured-summarize-partial/run_1/trajectory.json,scikit-learn__scikit-learn-12973__structured-summarize-partial__r1,2026-09-07T23:38:38.898321,Submitted,0,909.84,90,True,5
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-14531/structured-summarize-partial/run_3/trajectory.json,sympy__sympy-14531__structured-summarize-partial__r3,2026-09-07T23:14:58.691731,LimitsExceeded,0,650.62,125,,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-18189/structured-summarize-partial/run_2/trajectory.json,sympy__sympy-18189__structured-summarize-partial__r2,2026-09-07T23:33:06.332861,Submitted,0,1172.87,73,True,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-12419/structured-summarize-partial/run_2/trajectory.json,sympy__sympy-12419__structured-summarize-partial__r2,2026-09-07T23:20:51.608497,,-1,1500.01,108,,4
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-14894/structured-summarize-partial/run_3/trajectory.json,scikit-learn__scikit-learn-14894__structured-summarize-partial__r3,2026-09-07T23:45:57.495704,Submitted,0,390.81,34,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-14894/structured-summarize-partial/run_1/trajectory.json,scikit-learn__scikit-learn-14894__structured-summarize-partial__r1,2026-09-07T23:46:22.518676,Submitted,0,429.81,40,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-11578/structured-summarize-partial/run_3/trajectory.json,scikit-learn__scikit-learn-11578__structured-summarize-partial__r3,2026-09-07T22:00:36.541181,Submitted,0,324.62,33,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-11578/structured-summarize-partial/run_2/trajectory.json,scikit-learn__scikit-learn-11578__structured-summarize-partial__r2,2026-09-07T22:16:14.349701,LimitsExceeded,0,1344.62,125,,6
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-11578/structured-summarize-partial/run_1/trajectory.json,scikit-learn__scikit-learn-11578__structured-summarize-partial__r1,2026-09-07T22:05:28.329921,Submitted,0,973.3,72,True,4
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-13372/structured-summarize-partial/run_1/trajectory.json,sympy__sympy-13372__structured-summarize-partial__r1,2026-09-07T23:04:06.583092,Submitted,0,365.62,66,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-17084/structured-summarize-partial/run_3/trajectory.json,django__django-17084__structured-summarize-partial__r3,2026-09-07T23:20:43.465442,,-1,1500.01,89,,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-17084/structured-summarize-partial/run_2/trajectory.json,django__django-17084__structured-summarize-partial__r2,2026-09-07T23:19:54.428301,,-1,1500.02,80,,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-17084/structured-summarize-partial/run_1/trajectory.json,django__django-17084__structured-summarize-partial__r1,2026-09-07T23:07:29.102252,Submitted,0,759.39,106,False,4
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-11087/structured-summarize-partial/run_3/trajectory.json,django__django-11087__structured-summarize-partial__r3,2026-09-07T22:22:12.543631,Submitted,0,342.4,48,False,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-11087/structured-summarize-partial/run_2/trajectory.json,django__django-11087__structured-summarize-partial__r2,2026-09-07T22:24:20.853150,Submitted,0,486.5,56,False,2
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-11087/structured-summarize-partial/run_1/trajectory.json,django__django-11087__structured-summarize-partial__r1,2026-09-07T22:27:26.519612,Submitted,0,702.63,72,False,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-17630/structured-summarize-partial/run_3/trajectory.json,sympy__sympy-17630__structured-summarize-partial__r3,2026-09-07T22:24:50.915428,Submitted,0,635.89,53,False,2
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-17630/structured-summarize-partial/run_2/trajectory.json,sympy__sympy-17630__structured-summarize-partial__r2,2026-09-07T22:27:58.046427,Submitted,0,848.86,83,False,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-15629/structured-summarize-partial/run_3/trajectory.json,django__django-15629__structured-summarize-partial__r3,2026-09-07T22:55:51.594123,Submitted,0,428.36,48,False,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-15629/structured-summarize-partial/run_1/trajectory.json,django__django-15629__structured-summarize-partial__r1,2026-09-07T22:51:37.773189,Submitted,0,203.18,26,False,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-12325/structured-summarize-partial/run_3/trajectory.json,django__django-12325__structured-summarize-partial__r3,2026-09-07T22:54:49.709022,Submitted,0,1418.66,69,False,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-12325/structured-summarize-partial/run_2/trajectory.json,django__django-12325__structured-summarize-partial__r2,2026-09-07T22:41:19.672916,Submitted,0,679.29,50,False,2
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-12325/structured-summarize-partial/run_1/trajectory.json,django__django-12325__structured-summarize-partial__r1,2026-09-07T22:42:44.343250,Submitted,0,886.29,125,False,2
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-13809/structured-summarize-partial/run_2/trajectory.json,django__django-13809__structured-summarize-partial__r2,2026-09-07T22:38:14.362929,Submitted,0,278.35,40,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-13809/structured-summarize-partial/run_1/trajectory.json,django__django-13809__structured-summarize-partial__r1,2026-09-07T22:42:54.943941,Submitted,0,559.13,88,True,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-15368/structured-summarize-partial/run_2/trajectory.json,django__django-15368__structured-summarize-partial__r2,2026-09-07T22:53:42.903612,Submitted,0,525.37,87,True,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-15368/structured-summarize-partial/run_1/trajectory.json,django__django-15368__structured-summarize-partial__r1,2026-09-07T22:57:44.906272,Submitted,0,769.64,105,True,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-17318/structured-summarize-partial/run_2/trajectory.json,sympy__sympy-17318__structured-summarize-partial__r2,2026-09-07T23:29:51.666694,LimitsExceeded,0,1038.58,125,,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-17318/structured-summarize-partial/run_1/trajectory.json,sympy__sympy-17318__structured-summarize-partial__r1,2026-09-07T23:18:37.458708,Submitted,0,386.82,34,False,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-18199/structured-summarize-partial/run_2/trajectory.json,sympy__sympy-18199__structured-summarize-partial__r2,2026-09-07T23:17:33.571986,Submitted,0,232.33,31,False,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-12489/structured-summarize-partial/run_2/trajectory.json,sympy__sympy-12489__structured-summarize-partial__r2,2026-09-07T23:09:53.309357,LimitsExceeded,0,728.4,125,,2
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-22456/structured-summarize-partial/run_2/trajectory.json,sympy__sympy-22456__structured-summarize-partial__r2,2026-09-07T23:26:30.792911,Submitted,0,449.69,47,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-15875/structured-summarize-partial/run_2/trajectory.json,sympy__sympy-15875__structured-summarize-partial__r2,2026-09-07T23:34:00.810069,Submitted,0,1461.05,75,False,4
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-25931/structured-summarize-partial/run_1/trajectory.json,scikit-learn__scikit-learn-25931__structured-summarize-partial__r1,2026-09-08T00:06:21.008170,LimitsExceeded,0,1223.51,125,,6
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-15957/structured-summarize-partial/run_3/trajectory.json,django__django-15957__structured-summarize-partial__r3,2026-09-07T23:14:26.661481,LimitsExceeded,0,1320.12,125,,4
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-15957/structured-summarize-partial/run_2/trajectory.json,django__django-15957__structured-summarize-partial__r2,2026-09-07T23:12:33.081391,Submitted,0,1255.31,58,False,2
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-15957/structured-summarize-partial/run_1/trajectory.json,django__django-15957__structured-summarize-partial__r1,2026-09-07T23:04:08.070595,LimitsExceeded,0,750.44,125,,5
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-14351/structured-summarize-partial/run_3/trajectory.json,django__django-14351__structured-summarize-partial__r3,2026-09-07T22:48:43.232722,Submitted,0,781.09,76,False,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-14351/structured-summarize-partial/run_2/trajectory.json,django__django-14351__structured-summarize-partial__r2,2026-09-07T22:59:10.459571,,-1,1500.01,80,,2
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-11299/structured-summarize-partial/run_2/trajectory.json,django__django-11299__structured-summarize-partial__r2,2026-09-07T22:03:04.889268,Submitted,0,829.87,107,True,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-13328/structured-summarize-partial/run_3/trajectory.json,scikit-learn__scikit-learn-13328__structured-summarize-partial__r3,2026-09-07T22:07:16.744428,Submitted,0,524.78,70,True,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-10844/structured-summarize-partial/run_3/trajectory.json,scikit-learn__scikit-learn-10844__structured-summarize-partial__r3,2026-09-07T23:28:31.010932,Submitted,0,516.58,51,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-15098/structured-summarize-partial/run_3/trajectory.json,django__django-15098__structured-summarize-partial__r3,2026-09-07T22:50:03.552559,Submitted,0,443.05,46,False,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-11477/structured-summarize-partial/run_2/trajectory.json,django__django-11477__structured-summarize-partial__r2,2026-09-07T22:33:36.016607,LimitsExceeded,0,645.65,125,,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-11477/structured-summarize-partial/run_1/trajectory.json,django__django-11477__structured-summarize-partial__r1,2026-09-07T22:33:13.121398,LimitsExceeded,0,660.36,125,,5
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-16450/structured-summarize-partial/run_2/trajectory.json,sympy__sympy-16450__structured-summarize-partial__r2,2026-09-07T23:13:41.246030,Submitted,0,227.94,39,True,0
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-14053/structured-summarize-partial/run_2/trajectory.json,scikit-learn__scikit-learn-14053__structured-summarize-partial__r2,2026-09-07T23:54:03.443891,LimitsExceeded,0,1199.61,125,,5
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-14053/structured-summarize-partial/run_1/trajectory.json,scikit-learn__scikit-learn-14053__structured-summarize-partial__r1,2026-09-07T23:39:36.114923,Submitted,0,335.3,57,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-13779/structured-summarize-partial/run_3/trajectory.json,scikit-learn__scikit-learn-13779__structured-summarize-partial__r3,2026-09-07T22:10:42.125375,Submitted,0,605.58,47,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-13779/structured-summarize-partial/run_1/trajectory.json,scikit-learn__scikit-learn-13779__structured-summarize-partial__r1,2026-09-07T22:06:47.542375,Submitted,0,490.05,41,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-14580/structured-summarize-partial/run_1/trajectory.json,django__django-14580__structured-summarize-partial__r1,2026-09-07T21:53:49.726320,Submitted,0,274.7,59,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-12304/structured-summarize-partial/run_3/trajectory.json,django__django-12304__structured-summarize-partial__r3,2026-09-07T22:52:26.531583,,-1,1500.01,61,,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-25232/structured-summarize-partial/run_3/trajectory.json,scikit-learn__scikit-learn-25232__structured-summarize-partial__r3,2026-09-07T23:56:05.312517,Submitted,0,660.03,82,,4
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-25232/structured-summarize-partial/run_1/trajectory.json,scikit-learn__scikit-learn-25232__structured-summarize-partial__r1,2026-09-07T23:52:09.469985,Submitted,0,511.33,45,False,2
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-15349/structured-summarize-partial/run_3/trajectory.json,sympy__sympy-15349__structured-summarize-partial__r3,2026-09-07T23:14:49.454009,Submitted,0,320.06,32,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-15278/structured-summarize-partial/run_3/trajectory.json,django__django-15278__structured-summarize-partial__r3,2026-09-07T23:08:22.320499,,-1,1500.01,114,,4
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-15278/structured-summarize-partial/run_2/trajectory.json,django__django-15278__structured-summarize-partial__r2,2026-09-07T22:48:14.593364,Submitted,0,319.64,49,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-15278/structured-summarize-partial/run_1/trajectory.json,django__django-15278__structured-summarize-partial__r1,2026-09-07T22:49:02.966500,Submitted,0,378.61,51,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-13135/structured-summarize-partial/run_3/trajectory.json,scikit-learn__scikit-learn-13135__structured-summarize-partial__r3,2026-09-07T23:33:56.770400,Submitted,0,325.76,56,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-13135/structured-summarize-partial/run_2/trajectory.json,scikit-learn__scikit-learn-13135__structured-summarize-partial__r2,2026-09-07T23:32:42.069522,Submitted,0,305.41,45,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-16667/structured-summarize-partial/run_3/trajectory.json,django__django-16667__structured-summarize-partial__r3,2026-09-07T23:09:29.393599,Submitted,0,946.49,101,False,5
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-13124/structured-summarize-partial/run_3/trajectory.json,scikit-learn__scikit-learn-13124__structured-summarize-partial__r3,2026-09-07T23:36:42.319649,Submitted,0,558.55,35,False,2
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-13124/structured-summarize-partial/run_2/trajectory.json,scikit-learn__scikit-learn-13124__structured-summarize-partial__r2,2026-09-07T23:51:30.810288,,-1,1500.02,60,,4
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-13124/structured-summarize-partial/run_1/trajectory.json,scikit-learn__scikit-learn-13124__structured-summarize-partial__r1,2026-09-07T23:47:46.849313,Submitted,0,1294.2,70,False,5
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-17087/structured-summarize-partial/run_3/trajectory.json,django__django-17087__structured-summarize-partial__r3,2026-09-07T21:58:37.484170,Submitted,0,562.46,76,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-17087/structured-summarize-partial/run_1/trajectory.json,django__django-17087__structured-summarize-partial__r1,2026-09-07T22:06:13.151120,LimitsExceeded,0,1018.13,125,,4
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-14711/structured-summarize-partial/run_3/trajectory.json,sympy__sympy-14711__structured-summarize-partial__r3,2026-09-07T23:21:26.816087,LimitsExceeded,0,784.49,125,,2
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-14711/structured-summarize-partial/run_2/trajectory.json,sympy__sympy-14711__structured-summarize-partial__r2,2026-09-07T23:13:33.458041,Submitted,0,364.35,45,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-14711/structured-summarize-partial/run_1/trajectory.json,sympy__sympy-14711__structured-summarize-partial__r1,2026-09-07T23:21:51.347756,Submitted,0,1025.46,120,False,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-12682/structured-summarize-partial/run_3/trajectory.json,scikit-learn__scikit-learn-12682__structured-summarize-partial__r3,2026-09-07T23:27:36.656837,Submitted,0,345.31,45,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-12682/structured-summarize-partial/run_1/trajectory.json,scikit-learn__scikit-learn-12682__structured-summarize-partial__r1,2026-09-07T23:28:49.476853,Submitted,0,442.66,69,True,2
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-13798/structured-summarize-partial/run_3/trajectory.json,sympy__sympy-13798__structured-summarize-partial__r3,2026-09-07T23:18:38.125964,LimitsExceeded,0,871.54,125,,3
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-13798/structured-summarize-partial/run_1/trajectory.json,sympy__sympy-13798__structured-summarize-partial__r1,2026-09-07T23:12:04.070659,Submitted,0,600.8,68,False,2
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-11734/structured-summarize-partial/run_3/trajectory.json,django__django-11734__structured-summarize-partial__r3,2026-09-07T22:43:22.306501,LimitsExceeded,0,1141.45,125,,5
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/django__django-11734/structured-summarize-partial/run_2/trajectory.json,django__django-11734__structured-summarize-partial__r2,2026-09-07T22:42:40.492374,LimitsExceeded,0,1100.3,125,,6
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-12585/structured-summarize-partial/run_3/trajectory.json,scikit-learn__scikit-learn-12585__structured-summarize-partial__r3,2026-09-07T23:24:35.273116,Submitted,0,223.66,21,True,0
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-12585/structured-summarize-partial/run_2/trajectory.json,scikit-learn__scikit-learn-12585__structured-summarize-partial__r2,2026-09-07T23:27:23.766016,Submitted,0,400.3,35,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-25102/structured-summarize-partial/run_2/trajectory.json,scikit-learn__scikit-learn-25102__structured-summarize-partial__r2,2026-09-07T23:53:02.597093,Submitted,0,783.89,108,False,5
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-25102/structured-summarize-partial/run_1/trajectory.json,scikit-learn__scikit-learn-25102__structured-summarize-partial__r1,2026-09-07T23:55:18.844488,Submitted,0,942.72,60,False,4
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/sympy__sympy-15017/structured-summarize-partial/run_3/trajectory.json,sympy__sympy-15017__structured-summarize-partial__r3,2026-09-07T22:18:39.693493,Submitted,0,367.02,36,True,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-14496/structured-summarize-partial/run_2/trajectory.json,scikit-learn__scikit-learn-14496__structured-summarize-partial__r2,2026-09-07T22:05:00.365456,Submitted,0,162.76,24,True,0
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-26194/structured-summarize-partial/run_3/trajectory.json,scikit-learn__scikit-learn-26194__structured-summarize-partial__r3,2026-09-07T23:57:44.253464,Submitted,0,443.27,28,False,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-26194/structured-summarize-partial/run_2/trajectory.json,scikit-learn__scikit-learn-26194__structured-summarize-partial__r2,2026-09-07T23:54:59.457638,Submitted,0,291.98,27,False,1
main/qwen35b/d05__b15k__ss-partial,ICLR_results/swebench/main/qwen35b/d05__b15k__ss-partial/scikit-learn__scikit-learn-26194/structured-summarize-partial/run_1/trajectory.json,scikit-learn__scikit-learn-26194__structured-summarize-partial__r1,2026-09-07T23:58:24.166052,Submitted,0,564.06,68,False,2
